Data version,Climate station name,Province,Country,Station ID,Degree latitude,Degree longitude,UTC offset,Elevation
CWEC2011,MEDICINE HAT RCS,AB,CAN,3034485,50.03,-110.72,-7.00,715.0                                                      
ECCC station identifier,File source code (always 'B'),Year Month Day Hour (YYYYMMDDHH),Extraterrestrial irradiance / kJ/m2,Global horizontal irradiance / kJ/m2,Flag,Direct normal irradiance / kJ/m2,Flag,Diffuse horizontal irradiance / kJ/m2,Flag,Global horizontal illuminance / 100 lux,Flag,Direct normal illuminance / 100 lux,Flag,Diffuse horizontal illuminance / 100 lux,Flag,Zenith luminance / 100 Cd/m2,Flag,Minutes of sunshine / 0-60 minutes,Flag,Ceiling height / 10 m,Flag,Sky condition,Flag,Visibility / 100 m,Flag,Present Weather,Flag,Station pressure / 10 Pa,Flag,Dry bulb temperature / 0.1 C,Flag,Dew point temperature / 0.1 C,Flag,Wind direction / 0-359 degrees,Flag,Wind speed / 0.1 m/s,Flag,Total sky cover / 0-10 in tenths,Flag,Opaque sky cover / 0-10 in tenths,Flag,Snow cover (0 = no snow cover 1 = snow cover),Flag
3034485,B,2008061410,3483,2331,S,1791,S,1018,S,740,Q,542,Q,342,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9308,,139,,72,,320,,61,,99,9,99,9,0,,
3034485,B,2008061411,3909,1439,S,229,S,1251,S,464,Q,69,Q,407,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9312,,139,,68,,290,,72,,99,9,99,9,0,,
3034485,B,2008061412,4168,1666,S,300,S,1403,S,537,Q,91,Q,457,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9312,,160,,66,,280,,72,,99,9,99,9,0,,
3034485,B,2008061413,4240,3131,S,2076,S,1278,S,991,Q,629,Q,430,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9314,,164,,59,,280,,53,,99,9,99,9,0,,
3034485,B,2008061414,4122,2315,S,933,S,1505,S,743,Q,283,Q,498,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9316,,169,,44,,290,,67,,99,9,99,9,0,,
3034485,B,2008061415,3822,2041,S,862,S,1347,S,656,Q,261,Q,446,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9317,,168,,47,,310,,36,,99,9,99,9,0,,
3034485,B,2008061416,3358,2728,S,2916,S,667,S,852,Q,883,Q,228,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9319,,175,,55,,340,,47,,99,9,99,9,0,,
3034485,B,2008061417,2764,2197,S,3235,S,315,S,677,Q,975,Q,109,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9318,,181,,47,,300,,56,,99,9,99,9,0,,
3034485,B,2008061418,2080,1581,S,2984,S,276,S,485,Q,885,Q,97,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9317,,173,,41,,310,,56,,99,9,99,9,0,,
3034485,B,2008061419,1353,956,S,2565,S,227,S,282,Q,708,Q,81,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9320,,165,,41,,330,,17,,99,9,99,9,0,,
3034485,B,2008061420,631,376,S,1676,S,154,S,100,Q,337,Q,55,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9323,,148,,34,,330,,19,,99,9,99,9,0,,
3034485,B,2008061421,62,22,S,3,S,19,S,6,Q,9999,9,6,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9329,,123,,51,,320,,17,,99,9,99,9,0,,
3034485,B,2008061422,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9333,,105,,55,,20,,19,,99,9,99,9,0,,
3034485,B,2008061423,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9335,,107,,66,,130,,11,,99,9,99,9,0,,
3034485,B,2008061424,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9338,,91,,61,,160,,11,,99,9,99,9,0,,
3034485,B,2008061501,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9339,,67,,53,,220,,19,,99,9,99,9,0,,
3034485,B,2008061502,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9340,,61,,43,,180,,11,,99,9,99,9,0,,
3034485,B,2008061503,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9340,,53,,43,,70,,11,,99,9,99,9,0,,
3034485,B,2008061504,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9343,,49,,37,,120,,17,,99,9,99,9,0,,
3034485,B,2008061505,150,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9345,,64,,43,,170,,11,,99,9,99,9,0,,
3034485,B,2008061506,801,66,S,0,S,66,S,21,Q,0,Q,21,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9347,,83,,55,,110,,6,,99,9,99,9,0,,
3034485,B,2008061507,1529,165,S,0,S,165,S,53,Q,0,Q,53,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9347,,115,,63,,120,,17,,99,9,99,9,0,,
3034485,B,2008061508,2250,281,S,0,S,281,S,91,Q,0,Q,91,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9347,,129,,64,,120,,17,,99,9,99,9,0,,
3034485,B,2008061509,2916,1930,S,1365,S,1092,S,618,Q,413,Q,365,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9345,,149,,59,,120,,6,,99,9,99,9,0,,
3034485,B,2008061510,3483,2219,S,1620,S,1032,S,706,Q,491,Q,346,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9342,,162,,63,,280,,11,,99,9,99,9,0,,
3034485,B,2008061511,3909,3119,S,2886,S,744,S,973,Q,874,Q,254,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9340,,174,,29,,30,,19,,99,9,99,9,0,,
3034485,B,2008061512,4169,3383,S,2993,S,756,S,1053,Q,906,Q,258,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9339,,184,,29,,320,,11,,99,9,99,9,0,,
3034485,B,2008061513,4241,2240,S,834,S,1495,S,719,Q,253,Q,494,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9337,,196,,49,,0,,0,,99,9,99,9,0,,
3034485,B,2008061514,4124,2504,S,1218,S,1447,S,802,Q,369,Q,481,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9336,,198,,40,,300,,19,,99,9,99,9,0,,
3034485,B,2008061515,3824,3098,S,2968,S,709,S,965,Q,899,Q,242,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9332,,206,,49,,150,,31,,99,9,99,9,0,,
3034485,B,2008061516,3361,2690,S,3322,S,340,S,829,Q,1006,Q,117,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9331,,202,,38,,60,,17,,99,9,99,9,0,,
3034485,B,2008061517,2768,2140,S,3005,S,390,S,663,Q,906,Q,135,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9328,,206,,21,,0,,0,,99,9,99,9,0,,
3034485,B,2008061518,2085,1444,S,2307,S,432,S,451,Q,685,Q,150,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9329,,196,,47,,310,,17,,99,9,99,9,0,,
3034485,B,2008061519,1358,968,S,2438,S,273,S,289,Q,673,Q,97,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9330,,190,,71,,50,,36,,99,9,99,9,0,,
3034485,B,2008061520,637,381,S,1746,S,148,S,100,Q,353,Q,53,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9332,,174,,74,,80,,25,,99,9,99,9,0,,
3034485,B,2008061521,64,20,S,1,S,19,S,6,Q,9999,9,6,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9334,,152,,86,,100,,19,,99,9,99,9,0,,
3034485,B,2008061522,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9334,,122,,76,,100,,11,,99,9,99,9,0,,
3034485,B,2008061523,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9333,,113,,73,,90,,17,,99,9,99,9,0,,
3034485,B,2008061524,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9333,,107,,73,,100,,19,,99,9,99,9,0,,
3034485,B,2008061601,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9330,,106,,75,,30,,6,,99,9,99,9,0,,
3034485,B,2008061602,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9327,,110,,71,,30,,11,,99,9,99,9,0,,
3034485,B,2008061603,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9330,,99,,75,,340,,19,,99,9,99,9,0,,
3034485,B,2008061604,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9327,,112,,75,,110,,17,,99,9,99,9,0,,
3034485,B,2008061605,151,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9329,,126,,74,,40,,11,,99,9,99,9,0,,
3034485,B,2008061606,801,379,S,925,S,223,S,112,Q,210,Q,77,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9326,,119,,90,,160,,11,,99,9,99,9,0,,
3034485,B,2008061607,1528,965,S,2113,S,286,S,295,Q,604,Q,101,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9326,,131,,91,,140,,31,,99,9,99,9,0,,
3034485,B,2008061608,2249,1581,S,2674,S,316,S,488,Q,798,Q,111,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9323,,171,,87,,140,,47,,99,9,99,9,0,,
3034485,B,2008061609,2916,2106,S,2761,S,412,S,653,Q,834,Q,142,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9322,,189,,76,,80,,31,,99,9,99,9,0,,
3034485,B,2008061610,3482,2670,S,3151,S,361,S,823,Q,954,Q,124,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9318,,202,,83,,150,,42,,99,9,99,9,0,,
3034485,B,2008061611,3909,3065,S,2837,S,731,S,956,Q,859,Q,249,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9315,,214,,98,,200,,53,,99,9,99,9,0,,
3034485,B,2008061612,4169,2322,S,1120,S,1339,S,743,Q,339,Q,445,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9312,,217,,96,,170,,25,,99,9,99,9,0,,
3034485,B,2008061613,4242,3393,S,3000,S,714,S,1055,Q,908,Q,244,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9309,,229,,79,,200,,25,,99,9,99,9,0,,
3034485,B,2008061614,4125,3299,S,3361,S,379,S,1015,Q,1018,Q,131,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9307,,238,,38,,270,,42,,99,9,99,9,0,,
3034485,B,2008061615,3826,3041,S,3329,S,359,S,936,Q,1008,Q,124,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9306,,233,,29,,240,,42,,99,9,99,9,0,,
3034485,B,2008061616,3364,2574,S,2996,S,452,S,798,Q,907,Q,155,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9304,,244,,39,,230,,36,,99,9,99,9,0,,
3034485,B,2008061617,2772,2123,S,3120,S,302,S,654,Q,941,Q,105,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9302,,243,,33,,210,,42,,99,9,99,9,0,,
3034485,B,2008061618,2089,1545,S,2914,S,264,S,473,Q,865,Q,93,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9301,,240,,24,,260,,19,,99,9,99,9,0,,
3034485,B,2008061619,1363,937,S,2369,S,259,S,279,Q,655,Q,92,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9303,,232,,21,,280,,19,,99,9,99,9,0,,
3034485,B,2008061620,642,358,S,1525,S,153,S,96,Q,311,Q,55,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9303,,219,,26,,220,,6,,99,9,99,9,0,,
3034485,B,2008061621,67,26,S,6,S,20,S,7,Q,9999,9,7,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9304,,197,,36,,70,,11,,99,9,99,9,0,,
3034485,B,2008061622,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9305,,172,,59,,110,,6,,99,9,99,9,0,,
3034485,B,2008061623,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9303,,129,,86,,110,,19,,99,9,99,9,0,,
3034485,B,2008061624,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9304,,116,,74,,110,,25,,99,9,99,9,0,,
3034485,B,2008061701,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9302,,115,,77,,50,,6,,99,9,99,9,0,,
3034485,B,2008061702,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9303,,107,,73,,80,,11,,99,9,99,9,0,,
3034485,B,2008061703,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9302,,104,,74,,160,,6,,99,9,99,9,0,,
3034485,B,2008061704,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9301,,92,,67,,130,,11,,99,9,99,9,0,,
3034485,B,2008061705,151,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9302,,99,,67,,230,,17,,99,9,99,9,0,,
3034485,B,2008061706,801,357,S,847,S,215,S,106,Q,192,Q,74,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9303,,106,,75,,210,,11,,99,9,99,9,0,,
3034485,B,2008061707,1527,925,S,2015,S,278,S,283,Q,576,Q,98,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9303,,145,,93,,10,,6,,99,9,99,9,0,,
3034485,B,2008061708,2248,1566,S,2655,S,310,S,483,Q,793,Q,109,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9301,,180,,93,,310,,11,,99,9,99,9,0,,
3034485,B,2008061709,2914,2148,S,2943,S,343,S,664,Q,889,Q,118,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9300,,209,,101,,290,,11,,99,9,99,9,0,,
3034485,B,2008061710,3481,2648,S,3122,S,360,S,817,Q,945,Q,124,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9295,,233,,120,,230,,36,,99,9,99,9,0,,
3034485,B,2008061711,3908,3044,S,3248,S,371,S,937,Q,983,Q,128,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9293,,247,,101,,230,,61,,99,9,99,9,0,,
3034485,B,2008061712,4169,3290,S,3313,S,382,S,1012,Q,1003,Q,131,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9292,,255,,69,,240,,42,,99,9,99,9,0,,
3034485,B,2008061713,4242,3370,S,3342,S,384,S,1036,Q,1012,Q,132,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9290,,263,,35,,220,,56,,99,9,99,9,0,,
3034485,B,2008061714,4127,3277,S,3338,S,376,S,1008,Q,1011,Q,129,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9286,,268,,72,,220,,47,,99,9,99,9,0,,
3034485,B,2008061715,3828,3020,S,3069,S,546,S,936,Q,929,Q,187,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9282,,263,,45,,210,,36,,99,9,99,9,0,,
3034485,B,2008061716,3367,2166,S,1694,S,964,S,688,Q,513,Q,324,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9280,,271,,41,,240,,36,,99,9,99,9,0,,
3034485,B,2008061717,2775,1928,S,2043,S,734,S,610,Q,616,Q,250,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9274,,263,,45,,260,,25,,99,9,99,9,0,,
3034485,B,2008061718,2093,877,S,395,S,703,S,283,Q,117,Q,232,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9269,,272,,36,,280,,11,,99,9,99,9,0,,
3034485,B,2008061719,1367,884,S,1710,S,392,S,272,Q,473,Q,136,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9267,,244,,91,,170,,25,,99,9,99,9,0,,
3034485,B,2008061720,647,356,S,1543,S,147,S,96,Q,316,Q,53,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9269,,225,,98,,230,,31,,99,9,99,9,0,,
3034485,B,2008061721,69,21,S,1,S,19,S,6,Q,9999,9,6,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9277,,194,,89,,260,,31,,99,9,99,9,0,,
3034485,B,2008061722,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9286,,205,,37,,310,,92,,99,9,99,9,0,,
3034485,B,2008061723,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9303,,152,,70,,10,,31,,99,9,99,9,0,,
3034485,B,2008061724,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9314,,137,,64,,330,,17,,99,9,99,9,0,,
3034485,B,2008061801,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9319,,136,,70,,20,,17,,99,9,99,9,0,,
3034485,B,2008061802,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9323,,84,,64,,220,,19,,99,9,99,9,0,,
3034485,B,2008061803,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9329,,110,,72,,310,,36,,99,9,99,9,0,,
3034485,B,2008061804,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9333,,101,,70,,310,,36,,99,9,99,9,0,,
3034485,B,2008061805,150,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9337,,96,,68,,320,,17,,99,9,99,9,0,,
3034485,B,2008061806,800,350,S,778,S,220,S,105,Q,176,Q,75,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9340,,108,,75,,210,,17,,99,9,99,9,0,,
3034485,B,2008061807,1526,891,S,1898,S,282,S,273,Q,542,Q,99,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9342,,137,,89,,0,,6,,99,9,99,9,0,,
3034485,B,2008061808,2246,1516,S,2497,S,336,S,470,Q,745,Q,117,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9340,,156,,91,,250,,17,,99,9,99,9,0,,
3034485,B,2008061809,2913,2108,S,2866,S,350,S,652,Q,866,Q,121,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9339,,174,,87,,50,,11,,99,9,99,9,0,,
3034485,B,2008061810,3480,2648,S,3125,S,359,S,817,Q,946,Q,123,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9335,,189,,79,,170,,17,,99,9,99,9,0,,
3034485,B,2008061811,3907,3040,S,3243,S,371,S,936,Q,982,Q,128,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9331,,204,,83,,290,,19,,99,9,99,9,0,,
3034485,B,2008061812,4168,3285,S,3308,S,381,S,1010,Q,1001,Q,131,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9327,,214,,77,,170,,25,,99,9,99,9,0,,
3034485,B,2008061813,4243,3247,S,2781,S,761,S,1012,Q,842,Q,259,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9323,,215,,59,,170,,25,,99,9,99,9,0,,
3034485,B,2008061814,4128,2573,S,1519,S,1251,S,819,Q,460,Q,419,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9318,,220,,67,,180,,25,,99,9,99,9,0,,
3034485,B,2008061815,3830,1931,S,713,S,1356,S,621,Q,216,Q,447,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9313,,227,,68,,180,,31,,99,9,99,9,0,,
3034485,B,2008061816,3371,1518,S,441,S,1206,S,489,Q,133,Q,395,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9307,,225,,73,,200,,31,,99,9,99,9,0,,
3034485,B,2008061817,2779,1815,S,1910,S,698,S,574,Q,576,Q,237,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9302,,226,,12,,230,,42,,99,9,99,9,0,,
3034485,B,2008061818,2097,1281,S,1699,S,531,S,405,Q,504,Q,183,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9299,,228,,26,,230,,19,,99,9,99,9,0,,
3034485,B,2008061819,1371,860,S,1979,S,290,S,260,Q,548,Q,102,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9299,,214,,45,,180,,19,,99,9,99,9,0,,
3034485,B,2008061820,651,377,S,1706,S,145,S,100,Q,352,Q,52,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9301,,191,,71,,200,,17,,99,9,99,9,0,,
3034485,B,2008061821,71,20,S,0,S,19,S,6,Q,9999,9,6,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9301,,171,,78,,220,,17,,99,9,99,9,0,,
3034485,B,2008061822,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9302,,145,,89,,250,,25,,99,9,99,9,0,,
3034485,B,2008061823,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9307,,125,,71,,250,,19,,99,9,99,9,0,,
3034485,B,2008061824,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9304,,148,,10,,270,,36,,99,9,99,9,0,,
3034485,B,2008061901,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9310,,133,,44,,300,,42,,99,9,99,9,0,,
3034485,B,2008061902,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9321,,100,,82,,0,,19,,99,9,99,9,0,,
3034485,B,2008061903,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9325,,82,,71,,220,,19,,99,9,99,9,0,,
3034485,B,2008061904,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9337,,76,,66,,230,,25,,99,9,99,9,0,,
3034485,B,2008061905,150,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9340,,76,,62,,240,,17,,99,9,99,9,0,,
3034485,B,2008061906,798,347,S,781,S,216,S,104,Q,177,Q,74,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9347,,101,,71,,290,,19,,99,9,99,9,0,,
3034485,B,2008061907,1524,887,S,1911,S,274,S,272,Q,546,Q,97,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9350,,121,,75,,230,,17,,99,9,99,9,0,,
3034485,B,2008061908,2245,1510,S,2494,S,332,S,468,Q,745,Q,116,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9353,,141,,77,,290,,17,,99,9,99,9,0,,
3034485,B,2008061909,2911,2120,S,2799,S,404,S,657,Q,846,Q,139,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9353,,167,,81,,320,,36,,99,9,99,9,0,,
3034485,B,2008061910,3478,2522,S,2640,S,589,S,786,Q,799,Q,201,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9352,,180,,77,,310,,36,,99,9,99,9,0,,
3034485,B,2008061911,3906,2704,S,2203,S,891,S,851,Q,667,Q,302,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9351,,192,,67,,230,,11,,99,9,99,9,0,,
3034485,B,2008061912,4168,3199,S,2959,S,600,S,992,Q,896,Q,206,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9351,,205,,52,,280,,25,,99,9,99,9,0,,
3034485,B,2008061913,4243,3133,S,2746,S,678,S,975,Q,832,Q,231,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9348,,205,,29,,200,,17,,99,9,99,9,0,,
3034485,B,2008061914,4129,3049,S,2377,S,981,S,959,Q,720,Q,333,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9346,,210,,48,,220,,17,,99,9,99,9,0,,
3034485,B,2008061915,3832,506,S,14,S,495,S,163,Q,4,Q,160,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9344,,215,,46,,220,,17,,99,9,99,9,0,,
3034485,B,2008061916,3373,542,S,7,S,537,S,175,Q,2,Q,173,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9341,,218,,38,,330,,11,,99,9,99,9,0,,
3034485,B,2008061917,2781,511,S,4,S,509,S,165,Q,1,Q,164,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9338,,217,,43,,230,,31,,99,9,99,9,0,,
3034485,B,2008061918,2101,1445,S,2044,S,541,S,455,Q,607,Q,187,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9337,,215,,45,,220,,25,,99,9,99,9,0,,
3034485,B,2008061919,1375,900,S,2237,S,253,S,269,Q,620,Q,90,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9337,,210,,54,,230,,11,,99,9,99,9,0,,
3034485,B,2008061920,655,340,S,1223,S,172,S,95,Q,253,Q,61,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9339,,196,,44,,0,,6,,99,9,99,9,0,,
3034485,B,2008061921,73,24,S,3,S,21,S,7,Q,9999,9,7,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9342,,184,,38,,30,,6,,99,9,99,9,0,,
3034485,B,2008061922,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9346,,155,,62,,190,,17,,99,9,99,9,0,,
3034485,B,2008061923,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9348,,129,,70,,130,,11,,99,9,99,9,0,,
3034485,B,2008061924,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9349,,103,,73,,250,,17,,99,9,99,9,0,,
3034485,B,2008062001,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9349,,80,,59,,210,,19,,99,9,99,9,0,,
